Time,Node,X,Y,Z,Speed,Latitude,Longitude,Altitude
+4.57e+12ns,1,5.95638e+06,155973,2.25542e+06,10.0142:0:-6.37097e+06,20.733,1.5,3
+4.575e+12ns,0,5.86252e+06,-2.69345e+06,1.69659e+06,7018.91:1767.72:-6.36829e+06,14.7335,-24.6758,300000
+4.575e+12ns,1,5.95633e+06,155972,2.25556e+06,10.0142:0:-6.37097e+06,20.7343,1.5,3
+4.58e+12ns,0,5.87758e+06,-2.65452e+06,1.70582e+06,7038.69:1755.76:-6.36833e+06,14.8154,-24.3056,300000
+4.58e+12ns,1,5.95627e+06,155970,2.2557e+06,10.0142:0:-6.37097e+06,20.7357,1.5,3
+4.585e+12ns,0,5.8924e+06,-2.61548e+06,1.71498e+06,7058.17:1743.73:-6.36837e+06,14.8968,-23.9352,300000
+4.585e+12ns,1,5.95622e+06,155969,2.25584e+06,10.0142:0:-6.37097e+06,20.737,1.5,3
+4.59e+12ns,0,5.90697e+06,-2.57633e+06,1.72408e+06,7077.36:1731.65:-6.36842e+06,14.9777,-23.5645,300000
+4.59e+12ns,1,5.95617e+06,155968,2.25598e+06,10.0142:0:-6.37097e+06,20.7384,1.5,3
+4.595e+12ns,0,5.9213e+06,-2.53708e+06,1.73311e+06,7096.27:1719.5:-6.36846e+06,15.0581,-23.1935,300000
+4.595e+12ns,1,5.95611e+06,155966,2.25612e+06,10.0142:0:-6.37097e+06,20.7397,1.5,3
+4.6e+12ns,0,5.93538e+06,-2.49772e+06,1.74208e+06,7114.88:1707.28:-6.36851e+06,15.1379,-22.8223,300000
+4.6e+12ns,1,5.95606e+06,155965,2.25626e+06,10.0142:0:-6.37097e+06,20.7411,1.5,3
+4.605e+12ns,0,5.94922e+06,-2.45826e+06,1.75099e+06,7133.2:1695.01:-6.36855e+06,15.2171,-22.4508,300000
+4.605e+12ns,1,5.95601e+06,155964,2.2564e+06,10.0142:0:-6.37097e+06,20.7424,1.5,3
+4.61e+12ns,0,5.96281e+06,-2.41871e+06,1.75983e+06,7151.22:1682.67:-6.3686e+06,15.2958,-22.079,300000
+4.61e+12ns,1,5.95595e+06,155962,2.25654e+06,10.0142:0:-6.37097e+06,20.7438,1.5,3
+4.615e+12ns,0,5.97615e+06,-2.37905e+06,1.76861e+06,7168.95:1670.26:-6.36864e+06,15.374,-21.707,300000
+4.615e+12ns,1,5.9559e+06,155961,2.25668e+06,10.0142:0:-6.37097e+06,20.7451,1.5,3
+4.62e+12ns,0,5.98925e+06,-2.33929e+06,1.77732e+06,7186.38:1657.8:-6.36869e+06,15.4516,-21.3347,300000
+4.62e+12ns,1,5.95585e+06,155959,2.25682e+06,10.0142:0:-6.37097e+06,20.7465,1.5,3
+4.625e+12ns,0,6.00209e+06,-2.29945e+06,1.78596e+06,7203.52:1645.28:-6.36873e+06,15.5287,-20.9622,300000
+4.625e+12ns,1,5.95579e+06,155958,2.25696e+06,10.0142:0:-6.37097e+06,20.7478,1.5,3
+4.63e+12ns,0,6.01469e+06,-2.2595e+06,1.79454e+06,7220.36:1632.69:-6.36877e+06,15.6052,-20.5894,300000
+4.63e+12ns,1,5.95574e+06,155957,2.2571e+06,10.0142:0:-6.37097e+06,20.7492,1.5,3
+4.635e+12ns,0,6.02704e+06,-2.21947e+06,1.80306e+06,7236.9:1620.05:-6.36882e+06,15.6811,-20.2163,300000
+4.635e+12ns,1,5.95569e+06,155955,2.25724e+06,10.0142:0:-6.37097e+06,20.7505,1.5,3
+4.64e+12ns,0,6.03913e+06,-2.17934e+06,1.81151e+06,7253.15:1607.34:-6.36886e+06,15.7565,-19.843,300000
+4.64e+12ns,1,5.95563e+06,155954,2.25738e+06,10.0142:0:-6.37097e+06,20.7519,1.5,3
+4.645e+12ns,0,6.05098e+06,-2.13913e+06,1.81989e+06,7269.09:1594.58:-6.36891e+06,15.8313,-19.4694,300000
+4.645e+12ns,1,5.95558e+06,155952,2.25752e+06,10.0142:0:-6.37097e+06,20.7532,1.5,3
+4.65e+12ns,0,6.06258e+06,-2.09883e+06,1.8282e+06,7284.74:1581.76:-6.36896e+06,15.9056,-19.0956,300000
+4.65e+12ns,1,5.95553e+06,155951,2.25766e+06,10.0142:0:-6.37097e+06,20.7546,1.5,3
+4.655e+12ns,0,6.07392e+06,-2.05844e+06,1.83645e+06,7300.09:1568.88:-6.369e+06,15.9792,-18.7215,300000
+4.655e+12ns,1,5.95548e+06,155950,2.2578e+06,10.0142:0:-6.37097e+06,20.7559,1.5,3
+4.66e+12ns,0,6.08501e+06,-2.01798e+06,1.84463e+06,7315.13:1555.94:-6.36905e+06,16.0523,-18.3471,300000
+4.66e+12ns,1,5.95542e+06,155948,2.25794e+06,10.0142:0:-6.37097e+06,20.7573,1.5,3
+4.665e+12ns,0,6.09585e+06,-1.97742e+06,1.85274e+06,7329.88:1542.95:-6.36909e+06,16.1248,-17.9725,300000
+4.665e+12ns,1,5.95537e+06,155947,2.25808e+06,10.0142:0:-6.37097e+06,20.7586,1.5,3
+4.67e+12ns,0,6.10643e+06,-1.93679e+06,1.86079e+06,7344.32:1529.89:-6.36914e+06,16.1968,-17.5976,300000
+4.67e+12ns,1,5.95532e+06,155945,2.25822e+06,10.0142:0:-6.37097e+06,20.7599,1.5,3
+4.675e+12ns,0,6.11677e+06,-1.89608e+06,1.86876e+06,7358.46:1516.79:-6.36918e+06,16.2681,-17.2224,300000
+4.675e+12ns,1,5.95526e+06,155944,2.25836e+06,10.0142:0:-6.37097e+06,20.7613,1.5,3
+4.68e+12ns,0,6.12685e+06,-1.8553e+06,1.87667e+06,7372.3:1503.62:-6.36923e+06,16.3389,-16.8471,300000
+4.68e+12ns,1,5.95521e+06,155943,2.2585e+06,10.0142:0:-6.37097e+06,20.7626,1.5,3
+4.685e+12ns,0,6.13667e+06,-1.81443e+06,1.88451e+06,7385.83:1490.4:-6.36927e+06,16.409,-16.4714,300000
+4.685e+12ns,1,5.95516e+06,155941,2.25864e+06,10.0142:0:-6.37097e+06,20.764,1.5,3
+4.69e+12ns,0,6.14624e+06,-1.7735e+06,1.89228e+06,7399.06:1477.13:-6.36932e+06,16.4786,-16.0955,300000
+4.69e+12ns,1,5.9551e+06,155940,2.25878e+06,10.0142:0:-6.37097e+06,20.7653,1.5,3
+4.695e+12ns,0,6.15555e+06,-1.73249e+06,1.89997e+06,7411.99:1463.8:-6.36937e+06,16.5476,-15.7193,300000
+4.695e+12ns,1,5.95505e+06,155938,2.25893e+06,10.0142:0:-6.37097e+06,20.7667,1.5,3
+4.7e+12ns,0,6.16461e+06,-1.69141e+06,1.9076e+06,7424.61:1450.42:-6.36941e+06,16.6159,-15.3429,300000
+4.7e+12ns,1,5.955e+06,155937,2.25907e+06,10.0142:0:-6.37097e+06,20.768,1.5,3
+4.705e+12ns,0,6.17341e+06,-1.65026e+06,1.91516e+06,7436.92:1436.98:-6.36946e+06,16.6837,-14.9663,300000
+4.705e+12ns,1,5.95494e+06,155936,2.25921e+06,10.0142:0:-6.37097e+06,20.7694,1.5,3
+4.71e+12ns,0,6.18196e+06,-1.60905e+06,1.92265e+06,7448.93:1423.49:-6.3695e+06,16.7508,-14.5893,300000
+4.71e+12ns,1,5.95489e+06,155934,2.25935e+06,10.0142:0:-6.37097e+06,20.7707,1.5,3
+4.715e+12ns,0,6.19025e+06,-1.56777e+06,1.93007e+06,7460.63:1409.95:-6.36955e+06,16.8174,-14.2122,300000
+4.715e+12ns,1,5.95484e+06,155933,2.25949e+06,10.0142:0:-6.37097e+06,20.7721,1.5,3
+4.72e+12ns,0,6.19828e+06,-1.52643e+06,1.93741e+06,7472.03:1396.36:-6.3696e+06,16.8833,-13.8347,300000
+4.72e+12ns,1,5.95478e+06,155932,2.25963e+06,10.0142:0:-6.37097e+06,20.7734,1.5,3
+4.725e+12ns,0,6.20606e+06,-1.48503e+06,1.94469e+06,7483.11:1382.71:-6.36964e+06,16.9486,-13.4571,300000
+4.725e+12ns,1,5.95473e+06,155930,2.25977e+06,10.0142:0:-6.37097e+06,20.7748,1.5,3
+4.73e+12ns,0,6.21357e+06,-1.44356e+06,1.95189e+06,7493.89:1369.02:-6.36969e+06,17.0133,-13.0792,300000
+4.73e+12ns,1,5.95468e+06,155929,2.25991e+06,10.0142:0:-6.37097e+06,20.7761,1.5,3
+4.735e+12ns,0,6.22083e+06,-1.40204e+06,1.95902e+06,7504.36:1355.27:-6.36974e+06,17.0773,-12.701,300000
+4.735e+12ns,1,5.95462e+06,155927,2.26005e+06,10.0142:0:-6.37097e+06,20.7775,1.5,3
+4.74e+12ns,0,6.22783e+06,-1.36046e+06,1.96608e+06,7514.52:1341.48:-6.36978e+06,17.1408,-12.3226,300000
+4.74e+12ns,1,5.95457e+06,155926,2.26019e+06,10.0142:0:-6.37097e+06,20.7788,1.5,3
+4.745e+12ns,0,6.23458e+06,-1.31883e+06,1.97307e+06,7524.37:1327.63:-6.36983e+06,17.2036,-11.944,300000
+4.745e+12ns,1,5.95452e+06,155925,2.26033e+06,10.0142:0:-6.37097e+06,20.7802,1.5,3
+4.75e+12ns,0,6.24106e+06,-1.27714e+06,1.97998e+06,7533.91:1313.74:-6.36988e+06,17.2658,-11.5651,300000
+4.75e+12ns,1,5.95446e+06,155923,2.26047e+06,10.0142:0:-6.37097e+06,20.7815,1.5,3
+4.755e+12ns,0,6.24728e+06,-1.2354e+06,1.98682e+06,7543.15:1299.8:-6.36992e+06,17.3273,-11.186,300000
+4.755e+12ns,1,5.95441e+06,155922,2.26061e+06,10.0142:0:-6.37097e+06,20.7829,1.5,3
+4.76e+12ns,0,6.25325e+06,-1.19362e+06,1.99359e+06,7552.07:1285.81:-6.36997e+06,17.3882,-10.8066,300000
+4.76e+12ns,1,5.95436e+06,155920,2.26075e+06,10.0142:0:-6.37097e+06,20.7842,1.5,3
+4.765e+12ns,0,6.25895e+06,-1.15178e+06,2.00029e+06,7560.68:1271.77:-6.37002e+06,17.4485,-10.427,300000
+4.765e+12ns,1,5.95431e+06,155919,2.26089e+06,10.0142:0:-6.37097e+06,20.7856,1.5,3
+4.77e+12ns,0,6.2644e+06,-1.1099e+06,2.00691e+06,7568.98:1257.68:-6.37006e+06,17.5081,-10.0471,300000
+4.77e+12ns,1,5.95425e+06,155918,2.26103e+06,10.0142:0:-6.37097e+06,20.7869,1.5,3
+4.775e+12ns,0,6.26958e+06,-1.06797e+06,2.01346e+06,7576.96:1243.55:-6.37011e+06,17.5671,-9.66707,300000
+4.775e+12ns,1,5.9542e+06,155916,2.26117e+06,10.0142:0:-6.37097e+06,20.7883,1.5,3
+4.78e+12ns,0,6.27451e+06,-1.026e+06,2.01993e+06,7584.64:1229.38:-6.37016e+06,17.6254,-9.28676,300000
+4.78e+12ns,1,5.95415e+06,155915,2.26131e+06,10.0142:0:-6.37097e+06,20.7896,1.5,3
+4.785e+12ns,0,6.27917e+06,-983991,2.02633e+06,7592:1215.16:-6.3702e+06,17.6831,-8.90623,300000
+4.785e+12ns,1,5.95409e+06,155913,2.26145e+06,10.0142:0:-6.37097e+06,20.791,1.5,3
+4.79e+12ns,0,6.28357e+06,-941941,2.03265e+06,7599.05:1200.89:-6.37025e+06,17.7401,-8.52546,300000
+4.79e+12ns,1,5.95404e+06,155912,2.26159e+06,10.0142:0:-6.37097e+06,20.7923,1.5,3
+4.795e+12ns,0,6.28772e+06,-899853,2.0389e+06,7605.79:1186.58:-6.3703e+06,17.7965,-8.14446,300000
+4.795e+12ns,1,5.95399e+06,155911,2.26173e+06,10.0142:0:-6.37097e+06,20.7937,1.5,3
+4.8e+12ns,0,6.2916e+06,-857730,2.04508e+06,7612.21:1172.23:-6.37034e+06,17.8522,-7.76324,300000
+4.8e+12ns,1,5.95393e+06,155909,2.26187e+06,10.0142:0:-6.37097e+06,20.795,1.5,3
+4.805e+12ns,0,6.29522e+06,-815572,2.05118e+06,7618.33:1157.83:-6.37039e+06,17.9072,-7.38179,300000
+4.805e+12ns,1,5.95388e+06,155908,2.26201e+06,10.0142:0:-6.37097e+06,20.7964,1.5,3
+4.81e+12ns,0,6.29857e+06,-773382,2.0572e+06,7624.12:1143.39:-6.37044e+06,17.9616,-7.00012,300000
+4.81e+12ns,1,5.95383e+06,155906,2.26215e+06,10.0142:0:-6.37097e+06,20.7977,1.5,3
+4.815e+12ns,0,6.30167e+06,-731161,2.06315e+06,7629.61:1128.91:-6.37048e+06,18.0153,-6.61823,300000
+4.815e+12ns,1,5.95377e+06,155905,2.26229e+06,10.0142:0:-6.37097e+06,20.7991,1.5,3
+4.82e+12ns,0,6.30451e+06,-688911,2.06902e+06,7634.78:1114.38:-6.37053e+06,18.0684,-6.23613,300000
+4.82e+12ns,1,5.95372e+06,155904,2.26243e+06,10.0142:0:-6.37097e+06,20.8004,1.5,3
+4.825e+12ns,0,6.30708e+06,-646634,2.07482e+06,7639.63:1099.82:-6.37058e+06,18.1207,-5.8538,300000
+4.825e+12ns,1,5.95367e+06,155902,2.26257e+06,10.0142:0:-6.37097e+06,20.8018,1.5,3
+4.83e+12ns,0,6.30939e+06,-604331,2.08054e+06,7644.18:1085.21:-6.37063e+06,18.1724,-5.47126,300000
+4.83e+12ns,1,5.95361e+06,155901,2.26271e+06,10.0142:0:-6.37097e+06,20.8031,1.5,3
+4.835e+12ns,0,6.31144e+06,-562005,2.08618e+06,7648.4:1070.57:-6.37067e+06,18.2235,-5.08851,300000
+4.835e+12ns,1,5.95356e+06,155899,2.26285e+06,10.0142:0:-6.37097e+06,20.8045,1.5,3
+4.84e+12ns,0,6.31322e+06,-519656,2.09175e+06,7652.31:1055.88:-6.37072e+06,18.2738,-4.70554,300000
+4.84e+12ns,1,5.95351e+06,155898,2.26299e+06,10.0142:0:-6.37097e+06,20.8058,1.5,3
+4.845e+12ns,0,6.31475e+06,-477288,2.09724e+06,7655.91:1041.16:-6.37077e+06,18.3235,-4.32237,300000
+4.845e+12ns,1,5.95345e+06,155897,2.26313e+06,10.0142:0:-6.37097e+06,20.8072,1.5,3
+4.85e+12ns,0,6.31601e+06,-434900,2.10265e+06,7659.19:1026.4:-6.37081e+06,18.3724,-3.93899,300000
+4.85e+12ns,1,5.9534e+06,155895,2.26327e+06,10.0142:0:-6.37097e+06,20.8085,1.5,3
+4.855e+12ns,0,6.31701e+06,-392497,2.10798e+06,7662.16:1011.6:-6.37086e+06,18.4207,-3.55541,300000
+4.855e+12ns,1,5.95335e+06,155894,2.26341e+06,10.0142:0:-6.37097e+06,20.8099,1.5,3
+4.86e+12ns,0,6.31774e+06,-350078,2.11324e+06,7664.81:996.765:-6.37091e+06,18.4683,-3.17162,300000
+4.86e+12ns,1,5.95329e+06,155892,2.26355e+06,10.0142:0:-6.37097e+06,20.8112,1.5,3
+4.865e+12ns,0,6.31822e+06,-307645,2.11842e+06,7667.15:981.892:-6.37096e+06,18.5152,-2.78763,300000
+4.865e+12ns,1,5.95324e+06,155891,2.26369e+06,10.0142:0:-6.37097e+06,20.8126,1.5,3
+4.87e+12ns,0,6.31843e+06,-265202,2.12352e+06,7669.17:966.982:-6.371e+06,18.5615,-2.40345,300000
+4.87e+12ns,1,5.95319e+06,155890,2.26383e+06,10.0142:0:-6.37097e+06,20.8139,1.5,3
+4.875e+12ns,0,6.31838e+06,-222748,2.12855e+06,7670.87:952.038:-6.37105e+06,18.607,-2.01907,300000
+4.875e+12ns,1,5.95313e+06,155888,2.26397e+06,10.0142:0:-6.37097e+06,20.8153,1.5,3
+4.88e+12ns,0,6.31807e+06,-180286,2.13349e+06,7672.26:937.058:-6.3711e+06,18.6518,-1.6345,300000
+4.88e+12ns,1,5.95308e+06,155887,2.26411e+06,10.0142:0:-6.37097e+06,20.8166,1.5,3
+4.885e+12ns,0,6.31749e+06,-137819,2.13836e+06,7673.34:922.044:-6.37114e+06,18.6959,-1.24973,300000
+4.885e+12ns,1,5.95303e+06,155886,2.26425e+06,10.0142:0:-6.37097e+06,20.818,1.5,3
+4.89e+12ns,0,6.31665e+06,-95346.2,2.14315e+06,7674.1:906.995:-6.37119e+06,18.7393,-0.864781,300000
+4.89e+12ns,1,5.95297e+06,155884,2.26439e+06,10.0142:0:-6.37097e+06,20.8193,1.5,3
+4.895e+12ns,0,6.31555e+06,-52871,2.14786e+06,7674.54:891.914:-6.37124e+06,18.782,-0.479644,300000
+4.895e+12ns,1,5.95292e+06,155883,2.26453e+06,10.0142:0:-6.37097e+06,20.8207,1.5,3
+4.9e+12ns,0,6.31419e+06,-10394.8,2.15249e+06,7674.67:876.799:-6.37129e+06,18.8241,-0.0943238,300000
+4.9e+12ns,1,5.95287e+06,155881,2.26467e+06,10.0142:0:-6.37097e+06,20.822,1.5,3
+4.905e+12ns,0,6.31256e+06,32080.7,2.15704e+06,7674.48:861.652:-6.37133e+06,18.8654,0.291177,300000
+4.905e+12ns,1,5.95281e+06,155880,2.26481e+06,10.0142:0:-6.37097e+06,20.8234,1.5,3
+4.91e+12ns,0,6.31067e+06,74553.8,2.16151e+06,7673.97:846.474:-6.37138e+06,18.9059,0.676857,300000
+4.91e+12ns,1,5.95276e+06,155879,2.26495e+06,10.0142:0:-6.37097e+06,20.8247,1.5,3
+4.915e+12ns,0,6.30852e+06,117023,2.1659e+06,7673.15:831.264:-6.37143e+06,18.9458,1.06271,300000
+4.915e+12ns,1,5.95271e+06,155877,2.2651e+06,10.0142:0:-6.37097e+06,20.826,1.5,3
+4.92e+12ns,0,6.30611e+06,159486,2.17021e+06,7672.02:816.024:-6.37147e+06,18.985,1.44874,300000
+4.92e+12ns,1,5.95265e+06,155876,2.26524e+06,10.0142:0:-6.37097e+06,20.8274,1.5,3
+4.925e+12ns,0,6.30343e+06,201941,2.17444e+06,7670.57:800.754:-6.37152e+06,19.0234,1.83494,300000
+4.925e+12ns,1,5.9526e+06,155874,2.26538e+06,10.0142:0:-6.37097e+06,20.8287,1.5,3
+4.93e+12ns,0,6.30049e+06,244387,2.1786e+06,7668.8:785.454:-6.37157e+06,19.0612,2.2213,300000
+4.93e+12ns,1,5.95255e+06,155873,2.26552e+06,10.0142:0:-6.37097e+06,20.8301,1.5,3
+4.935e+12ns,0,6.2973e+06,286821,2.18267e+06,7666.72:770.126:-6.37162e+06,19.0982,2.60783,300000
+4.935e+12ns,1,5.95249e+06,155872,2.26566e+06,10.0142:0:-6.37097e+06,20.8314,1.5,3
+4.94e+12ns,0,6.29383e+06,329243,2.18666e+06,7664.32:754.769:-6.37166e+06,19.1344,2.99452,300000
+4.94e+12ns,1,5.95244e+06,155870,2.2658e+06,10.0142:0:-6.37097e+06,20.8328,1.5,3
+4.945e+12ns,0,6.29011e+06,371650,2.19057e+06,7661.6:739.384:-6.37171e+06,19.17,3.38138,300000
+4.945e+12ns,1,5.95239e+06,155869,2.26594e+06,10.0142:0:-6.37097e+06,20.8341,1.5,3
+4.95e+12ns,0,6.28613e+06,414040,2.1944e+06,7658.58:723.972:-6.37176e+06,19.2048,3.76838,300000
+4.95e+12ns,1,5.95233e+06,155867,2.26608e+06,10.0142:0:-6.37097e+06,20.8355,1.5,3
+4.955e+12ns,0,6.28188e+06,456413,2.19815e+06,7655.23:708.534:-6.3718e+06,19.239,4.15555,300000
+4.955e+12ns,1,5.95228e+06,155866,2.26622e+06,10.0142:0:-6.37097e+06,20.8368,1.5,3
+4.96e+12ns,0,6.27738e+06,498765,2.20182e+06,7651.57:693.069:-6.37185e+06,19.2723,4.54286,300000
+4.96e+12ns,1,5.95223e+06,155865,2.26636e+06,10.0142:0:-6.37097e+06,20.8382,1.5,3
+4.965e+12ns,0,6.27261e+06,541096,2.20541e+06,7647.6:677.579:-6.3719e+06,19.305,4.93032,300000
+4.965e+12ns,1,5.95217e+06,155863,2.2665e+06,10.0142:0:-6.37097e+06,20.8395,1.5,3
+4.97e+12ns,0,6.26758e+06,583403,2.20892e+06,7643.31:662.064:-6.37194e+06,19.3369,5.31792,300000
+4.97e+12ns,1,5.95212e+06,155862,2.26664e+06,10.0142:0:-6.37097e+06,20.8409,1.5,3
+4.975e+12ns,0,6.26229e+06,625685,2.21234e+06,7638.71:646.524:-6.37199e+06,19.3681,5.70567,300000
+4.975e+12ns,1,5.95207e+06,155860,2.26678e+06,10.0142:0:-6.37097e+06,20.8422,1.5,3
+4.98e+12ns,0,6.25674e+06,667941,2.21569e+06,7633.8:630.961:-6.37204e+06,19.3985,6.09355,300000
+4.98e+12ns,1,5.95201e+06,155859,2.26692e+06,10.0142:0:-6.37097e+06,20.8436,1.5,3
+4.985e+12ns,0,6.25093e+06,710168,2.21895e+06,7628.57:615.375:-6.37209e+06,19.4282,6.48157,300000
+4.985e+12ns,1,5.95196e+06,155858,2.26706e+06,10.0142:0:-6.37097e+06,20.8449,1.5,3
+4.99e+12ns,0,6.24486e+06,752364,2.22213e+06,7623.02:599.766:-6.37213e+06,19.4572,6.86973,300000
+4.99e+12ns,1,5.95191e+06,155856,2.2672e+06,10.0142:0:-6.37097e+06,20.8463,1.5,3
+4.995e+12ns,0,6.23854e+06,794528,2.22523e+06,7617.17:584.134:-6.37218e+06,19.4854,7.25801,300000
+4.995e+12ns,1,5.95185e+06,155855,2.26734e+06,10.0142:0:-6.37097e+06,20.8476,1.5,3
+5e+12ns,0,6.23195e+06,836659,2.22825e+06,7611:568.482:-6.37223e+06,19.5129,7.64642,300000
+5e+12ns,1,5.9518e+06,155853,2.26748e+06,10.0142:0:-6.37097e+06,20.849,1.5,3
+5.005e+12ns,0,6.2251e+06,878753,2.23118e+06,7604.51:552.808:-6.37227e+06,19.5397,8.03495,300000
+5.005e+12ns,1,5.95175e+06,155852,2.26762e+06,10.0142:0:-6.37097e+06,20.8503,1.5,3
+5.01e+12ns,0,6.21799e+06,920811,2.23403e+06,7597.72:537.114:-6.37232e+06,19.5657,8.4236,300000
+5.01e+12ns,1,5.95169e+06,155851,2.26776e+06,10.0142:0:-6.37097e+06,20.8517,1.5,3
+5.015e+12ns,0,6.21063e+06,962830,2.2368e+06,7590.61:521.4:-6.37236e+06,19.5909,8.81237,300000
+5.015e+12ns,1,5.95164e+06,155849,2.2679e+06,10.0142:0:-6.37097e+06,20.853,1.5,3
+5.02e+12ns,0,6.20301e+06,1.00481e+06,2.23949e+06,7583.19:505.668:-6.37241e+06,19.6155,9.20126,300000
+5.02e+12ns,1,5.95159e+06,155848,2.26804e+06,10.0142:0:-6.37097e+06,20.8544,1.5,3
+5.025e+12ns,0,6.19512e+06,1.04674e+06,2.2421e+06,7575.46:489.916:-6.37246e+06,19.6392,9.59025,300000
+5.025e+12ns,1,5.95153e+06,155846,2.26818e+06,10.0142:0:-6.37097e+06,20.8557,1.5,3
+5.03e+12ns,0,6.18699e+06,1.08863e+06,2.24462e+06,7567.41:474.147:-6.3725e+06,19.6622,9.97935,300000
+5.03e+12ns,1,5.95148e+06,155845,2.26832e+06,10.0142:0:-6.37097e+06,20.8571,1.5,3
+5.035e+12ns,0,6.17859e+06,1.13048e+06,2.24706e+06,7559.06:458.36:-6.37255e+06,19.6845,10.3686,300000
+5.035e+12ns,1,5.95143e+06,155844,2.26846e+06,10.0142:0:-6.37097e+06,20.8584,1.5,3
+5.04e+12ns,0,6.16994e+06,1.17228e+06,2.24942e+06,7550.39:442.556:-6.3726e+06,19.706,10.7579,300000
+5.04e+12ns,1,5.95137e+06,155842,2.2686e+06,10.0142:0:-6.37097e+06,20.8598,1.5,3
+5.045e+12ns,0,6.16103e+06,1.21402e+06,2.2517e+06,7541.42:426.736:-6.37264e+06,19.7268,11.1473,300000
+5.045e+12ns,1,5.95132e+06,155841,2.26874e+06,10.0142:0:-6.37097e+06,20.8611,1.5,3
+5.05e+12ns,0,6.15186e+06,1.25572e+06,2.25389e+06,7532.13:410.9:-6.37269e+06,19.7468,11.5368,300000
+5.05e+12ns,1,5.95127e+06,155839,2.26888e+06,10.0142:0:-6.37097e+06,20.8625,1.5,3
+5.055e+12ns,0,6.14244e+06,1.29737e+06,2.256e+06,7522.54:395.049:-6.37273e+06,19.766,11.9264,300000
+5.055e+12ns,1,5.95121e+06,155838,2.26902e+06,10.0142:0:-6.37097e+06,20.8638,1.5,3
+5.06e+12ns,0,6.13276e+06,1.33896e+06,2.25803e+06,7512.63:379.183:-6.37278e+06,19.7845,12.316,300000
+5.06e+12ns,1,5.95116e+06,155837,2.26916e+06,10.0142:0:-6.37097e+06,20.8652,1.5,3
+5.065e+12ns,0,6.12283e+06,1.38049e+06,2.25997e+06,7502.42:363.304:-6.37283e+06,19.8023,12.7058,300000
+5.065e+12ns,1,5.95111e+06,155835,2.2693e+06,10.0142:0:-6.37097e+06,20.8665,1.5,3
+5.07e+12ns,0,6.11264e+06,1.42196e+06,2.26183e+06,7491.9:347.411:-6.37287e+06,19.8193,13.0956,300000
+5.07e+12ns,1,5.95105e+06,155834,2.26944e+06,10.0142:0:-6.37097e+06,20.8679,1.5,3
+5.075e+12ns,0,6.1022e+06,1.46338e+06,2.26361e+06,7481.07:331.505:-6.37292e+06,19.8355,13.4855,300000
+5.075e+12ns,1,5.951e+06,155832,2.26958e+06,10.0142:0:-6.37097e+06,20.8692,1.5,3
+5.08e+12ns,0,6.0915e+06,1.50473e+06,2.2653e+06,7469.93:315.588:-6.37296e+06,19.851,13.8755,300000
+5.08e+12ns,1,5.95095e+06,155831,2.26972e+06,10.0142:0:-6.37097e+06,20.8706,1.5,3
+5.085e+12ns,0,6.08055e+06,1.54603e+06,2.26691e+06,7458.49:299.658:-6.37301e+06,19.8657,14.2656,300000
+5.085e+12ns,1,5.95089e+06,155830,2.26986e+06,10.0142:0:-6.37097e+06,20.8719,1.5,3
+5.09e+12ns,0,6.06935e+06,1.58725e+06,2.26844e+06,7446.73:283.718:-6.37305e+06,19.8796,14.6557,300000
+5.09e+12ns,1,5.95084e+06,155828,2.27e+06,10.0142:0:-6.37097e+06,20.8733,1.5,3
+5.095e+12ns,0,6.0579e+06,1.62841e+06,2.26988e+06,7434.68:267.767:-6.3731e+06,19.8928,15.0459,300000
+5.095e+12ns,1,5.95079e+06,155827,2.27014e+06,10.0142:0:-6.37097e+06,20.8746,1.5,3
+5.1e+12ns,0,6.04619e+06,1.66951e+06,2.27124e+06,7422.31:251.806:-6.37314e+06,19.9052,15.4362,300000
+5.1e+12ns,1,5.95073e+06,155825,2.27028e+06,10.0142:0:-6.37097e+06,20.876,1.5,3
+5.105e+12ns,0,6.03423e+06,1.71053e+06,2.27252e+06,7409.65:235.836:-6.37319e+06,19.9169,15.8265,300000
+5.105e+12ns,1,5.95068e+06,155824,2.27042e+06,10.0142:0:-6.37097e+06,20.8773,1.5,3
+5.11e+12ns,0,6.02203e+06,1.75148e+06,2.27371e+06,7396.67:219.857:-6.37323e+06,19.9278,16.2168,300000
+5.11e+12ns,1,5.95063e+06,155823,2.27056e+06,10.0142:0:-6.37097e+06,20.8787,1.5,3
+5.115e+12ns,0,6.00957e+06,1.79236e+06,2.27482e+06,7383.4:203.871:-6.37328e+06,19.9379,16.6072,300000
+5.115e+12ns,1,5.95057e+06,155821,2.2707e+06,10.0142:0:-6.37097e+06,20.88,1.5,3
+5.12e+12ns,0,5.99686e+06,1.83316e+06,2.27585e+06,7369.82:187.876:-6.37332e+06,19.9473,16.9977,300000
+5.12e+12ns,1,5.95052e+06,155820,2.27084e+06,10.0142:0:-6.37097e+06,20.8814,1.5,3
+5.125e+12ns,0,5.9839e+06,1.87389e+06,2.27679e+06,7355.94:171.875:-6.37337e+06,19.9559,17.3882,300000
+5.125e+12ns,1,5.95047e+06,155818,2.27098e+06,10.0142:0:-6.37097e+06,20.8827,1.5,3
+5.13e+12ns,0,5.97069e+06,1.91453e+06,2.27765e+06,7341.75:155.867:-6.37341e+06,19.9637,17.7787,300000
