Time	CellId	RNTI	BWPId	SINR(dB)
0.280071	85	1	0	-7.19222
0.280071	111	1	0	-7.43264
0.280071	151	1	0	-8.20836
0.283071	11	1	0	-18.4302
0.283071	21	1	0	10.0881
0.283071	41	1	0	10.4082
0.283071	41	2	0	-11.808
0.283071	61	1	0	6.46306
0.283071	61	2	0	-13.8973
0.283071	67	1	0	20.5186
0.283071	85	1	0	7.05839
0.283071	111	1	0	7.46551
0.283071	151	1	0	6.58618
0.285071	11	1	0	-34.4564
0.285071	21	1	0	-6.03737
0.285071	41	1	0	-4.62289
0.285071	41	2	0	-27.1109
0.285071	61	1	0	-5.25572
0.285071	61	2	0	-28.7292
0.285071	67	1	0	-0.591759
0.285071	85	1	0	-7.17731
0.285071	111	1	0	-7.46978
0.285071	151	1	0	-8.24197
0.290071	11	1	0	-34.0217
0.290071	21	1	0	-6.11503
0.290071	41	1	0	-4.6453
0.290071	41	2	0	-33.6361
0.290071	61	1	0	-5.61481
0.290071	61	2	0	-28.4091
0.290071	67	1	0	-0.140788
0.290071	85	1	0	-7.2043
0.290071	111	1	0	-7.49968
0.290071	151	1	0	-8.21867
0.293071	11	1	0	-17.723
0.293071	21	1	0	9.94294
0.293071	41	1	0	10.7173
0.293071	41	2	0	-17.8646
0.293071	61	1	0	7.21101
0.293071	61	2	0	-13.647
0.293071	67	1	0	20.7261
0.293071	85	1	0	7.03821
0.293071	111	1	0	7.30481
0.293071	151	1	0	6.4287
0.295071	11	1	0	-34.1497
0.295071	21	1	0	-6.11207
0.295071	41	1	0	-4.48991
0.295071	41	2	0	-30.2903
0.295071	61	1	0	-5.79868
0.295071	61	2	0	-28.6156
0.295071	67	1	0	-0.627961
0.295071	85	1	0	-7.29094
0.295071	111	1	0	-7.46555
0.295071	151	1	0	-8.18423
0.300071	11	1	0	-44.7049
0.300071	21	1	0	-3.63431
0.300071	41	1	0	-4.67702
0.300071	41	2	0	-45.7122
0.300071	61	1	0	-2.53279
0.300071	61	2	0	-34.4935
0.300071	67	1	0	3.40324
0.300071	85	1	0	-8.38121
0.300071	111	1	0	-5.10345
0.300071	151	1	0	-13.3336
0.301071	111	1	0	40.2333
0.302071	41	1	0	40.5493
0.302071	41	2	0	1.1584
0.305071	11	1	0	-44.8893
0.305071	21	1	0	-3.61327
0.305071	41	1	0	-4.71544
0.305071	41	2	0	-46.2984
0.305071	61	1	0	-2.81431
0.305071	61	2	0	-34.2643
0.305071	67	1	0	2.92584
0.305071	85	1	0	-8.30705
0.305071	111	1	0	-5.05101
0.305071	151	1	0	-13.3008
0.307071	67	1	0	48.522
0.310071	11	1	0	-51.8015
0.310071	21	1	0	-3.66173
0.310071	41	1	0	-6.19036
0.310071	41	2	0	-52.3761
0.310071	61	1	0	-1.28656
0.310071	61	2	0	-37.7785
0.310071	67	1	0	0.938917
0.310071	85	1	0	-9.31389
0.310071	111	1	0	-4.79985
0.310071	151	1	0	-12.8304
0.315071	11	1	0	-52.7903
0.315071	21	1	0	-2.48162
0.315071	41	1	0	-6.29713
0.315071	41	2	0	-52.9769
0.315071	61	1	0	-1.50674
0.315071	61	2	0	-37.605
0.315071	67	1	0	1.23304
0.315071	85	1	0	-9.35203
0.315071	111	1	0	-4.83007
0.315071	151	1	0	-12.8148
0.320071	11	1	0	-51.6592
0.320071	21	1	0	-3.51225
0.320071	41	1	0	-6.24031
0.320071	41	2	0	-53.3615
0.320071	61	1	0	-1.50337
0.320071	61	2	0	-37.7748
0.320071	67	1	0	1.29074
0.320071	85	1	0	-9.37211
0.320071	111	1	0	-4.8385
0.320071	151	1	0	-12.7631
0.324071	21	1	0	24.0213
0.324071	151	1	0	6.24046
0.325071	11	1	0	-53.191
0.325071	21	1	0	-3.80308
0.325071	41	1	0	-6.25177
0.325071	41	2	0	-52.2964
0.325071	61	1	0	-1.2566
0.325071	61	2	0	-37.6282
0.325071	67	1	0	0.946949
0.325071	85	1	0	-9.30505
0.325071	111	1	0	-4.79681
0.325071	151	1	0	-12.8198
